Time_of_Day,Students_Present,Temperature_C,Appliance_Usage,Day_of_Week,Energy_Consumption_kWh,Month,Season,Building_Type,Weather_Condition,Occupancy_Level,Shift,HVAC_Mode,Event_Type,Maintenance_Status,Humidity_Percent,Wind_Speed_kmh,Solar_Radiation_Wm2,HVAC_Usage_kW,Lighting_Usage_kW,Water_Usage_Liters,CO2_Level_ppm
19,,16.23,49.0,1,311.21,10,Fall,Cafeteria,Partly_Cloudy,,Evening,Off,Exam,Post_Maintenance,37.5,19.5,19.0,0.83,12.38,719.4,
4,265.0,15.24,55.0,1,264.1,3,Spring,Library,Partly_Cloudy,Medium,Night,Cooling,Holiday,Normal,,39.6,15.0,15.16,11.7,2854.6,560.2
15,27.0,33.02,15.0,1,86.65,12,Winter,Classroom,Sunny,Low,Afternoon,Heating,Regular_Class,Normal,45.5,17.0,332.7,5.23,9.16,2311.8,395.5
13,193.0,38.68,16.0,6,152.04,7,Summer,Gymnasium,Foggy,Medium,Afternoon,,Regular_Class,Under_Maintenance,59.9,39.3,902.7,29.62,11.05,1612.8,494.3
6,415.0,20.35,6.0,1,226.97,1,Winter,Library,Cloudy,High,Morning,Ventilation,Regular_Class,Normal,47.1,,918.7,21.66,,2259.7,589.2
2,1497.0,27.81,,3,890.56,8,Summer,Auditorium,Rainy,,Night,Heating,Exam,Normal,79.5,7.8,,7.99,9.89,2150.7,1116.9
21,437.0,24.0,34.0,2,290.89,12,Winter,Gymnasium,Sunny,High,Evening,Auto,Regular_Class,Under_Maintenance,67.0,37.4,11.7,24.93,13.0,2380.6,637.9
8,127.0,,13.0,5,119.09,9,Fall,Auditorium,Sunny,,Morning,,Regular_Class,Post_Maintenance,74.2,7.2,135.0,9.1,4.88,2834.8,464.3
5,246.0,28.26,58.0,6,288.91,2,Winter,Cafeteria,Sunny,,Night,Ventilation,Workshop,Normal,68.1,44.7,16.8,4.37,12.21,,513.0
10,,29.53,47.0,7,268.79,10,Fall,,Cloudy,High,Morning,Cooling,Regular_Class,Scheduled_Check,63.8,23.8,168.0,21.59,4.76,1930.8,524.0
22,,22.92,59.0,5,327.81,7,Summer,,Sunny,High,Evening,Heating,Workshop,Normal,48.8,16.9,9.6,0.32,14.52,2610.6,620.6
10,254.0,37.52,,5,260.37,2,Winter,,Sunny,Medium,Morning,Auto,Regular_Class,,61.5,42.0,150.7,23.46,8.77,2116.4,
3,175.0,32.6,10.0,3,151.21,7,Summer,Classroom,Rainy,Medium,Night,Cooling,Workshop,Under_Maintenance,46.4,42.9,,18.99,0.89,1785.4,486.2
23,422.0,22.67,7.0,3,213.91,9,Fall,Gymnasium,,High,Evening,Off,Regular_Class,Under_Maintenance,36.2,49.5,12.2,15.46,11.18,2204.4,598.4
19,,21.94,56.0,4,285.67,12,Winter,Auditorium,Rainy,High,Evening,Off,Regular_Class,Scheduled_Check,91.8,42.0,,0.98,8.68,1855.1,556.2
10,181.0,15.8,29.0,7,144.57,11,Fall,Laboratory,Rainy,Medium,Morning,Ventilation,Sports_Event,Normal,74.3,43.3,916.2,1.34,2.44,,447.4
21,221.0,22.56,3.0,7,154.83,1,Winter,Office,Partly_Cloudy,Medium,Evening,Cooling,Regular_Class,Scheduled_Check,90.7,0.1,19.0,26.2,10.03,,458.0
14,74.0,-40.77349810961751,23.0,1,168.1,8,Summer,Cafeteria,Sunny,Low,Afternoon,Auto,Regular_Class,Normal,55.0,,365.5,23.91,10.49,,
14,134.0,16.13,3.0,4,138.32,5,Spring,Classroom,Sunny,Medium,Afternoon,Heating,Regular_Class,Normal,56.5,21.7,933.0,12.25,11.47,1107.0,507.8
5,226.0,,47.0,5,228.9,2,Winter,Library,Windy,Medium,Night,Off,No_Event,Normal,58.5,43.6,,12.37,12.04,591.0,
20,329.0,23.85,15.0,7,226.09,9,Fall,,Rainy,High,Evening,Ventilation,Holiday,Post_Maintenance,52.2,47.4,,4.64,7.62,1621.9,588.2
12,145.0,36.97,18.0,1,164.17,6,Summer,Library,Windy,Medium,Afternoon,Off,Workshop,Normal,66.1,20.3,280.3,3.91,,1199.9,442.1
8,149.0,36.25,23.0,2,212.02,11,Fall,Classroom,Cloudy,Medium,Morning,Ventilation,Regular_Class,,72.1,28.5,984.8,0.76,2.01,2644.4,468.7
23,416.0,18.37,6.0,4,228.24,12,Winter,Office,Cloudy,High,Evening,Cooling,Regular_Class,Post_Maintenance,71.9,23.8,17.2,27.72,0.14,2657.9,661.0
9,212.0,37.0,22.0,4,220.91,5,Spring,Laboratory,Partly_Cloudy,Medium,Morning,Auto,Exam,Scheduled_Check,78.9,10.5,697.1,7.2,12.68,,501.1
12,216.0,17.18,57.0,1,246.31,7,Summer,Office,Partly_Cloudy,Medium,Afternoon,Heating,Sports_Event,Normal,55.3,46.9,522.1,13.38,11.46,1183.5,494.2
17,252.0,32.22,,2,285.73,8,Summer,Library,Sunny,Medium,Afternoon,Cooling,No_Event,Normal,57.3,25.6,745.8,20.07,7.19,1157.6,537.1
7,334.0,16.77,17.0,5,194.64,3,Spring,Cafeteria,Sunny,High,Morning,Cooling,Regular_Class,Normal,60.7,17.1,515.9,9.94,13.01,2139.5,557.1
19,558.0,31.99,49.0,2,391.58,7,Summer,Office,Partly_Cloudy,Full,Evening,Heating,Regular_Class,Under_Maintenance,44.4,,18.2,error,2.71,1185.3,682.3
19,2878.0,22.58,32.0,4,291.24,11,Fall,Gymnasium,Foggy,,Evening,Cooling,Regular_Class,Under_Maintenance,34.5,45.7,8.1,28.82,4.97,650.3,
3,49.0,25.18,49.0,2,217.06,10,Fall,Office,Sunny,Low,Night,Heating,Regular_Class,Normal,66.1,10.3,2.9,6.96,4.31,2281.5,417.8
8,142.0,,5.0,2,161.84,4,Spring,Gymnasium,Rainy,Medium,Morning,Ventilation,Exam,,69.1,2.4,211.9,23.4,,1929.1,453.8
9,599.0,21.53,3.0,3,260.57,6,Summer,Classroom,Sunny,Full,Morning,Cooling,Workshop,Normal,81.0,31.4,578.4,4.96,0.0,468.2,706.8
21,259.0,21.75,,2,193.76,9,Fall,Auditorium,Sunny,Medium,Evening,Auto,Workshop,Normal,,10.9,8.9,4.97,12.74,2706.4,503.9
7,573.0,39.84,36.0,5,399.34,1,Winter,Office,Cloudy,Full,Morning,Ventilation,Holiday,Under_Maintenance,41.2,45.1,652.7,27.03,10.57,2105.1,682.0
17,564.0,15.27,57.0,2,355.21,12,Winter,Office,Cloudy,Full,Afternoon,Cooling,Sports_Event,Normal,37.5,49.1,980.2,22.03,2.53,1807.6,739.9
19,65.0,18.79,22.0,6,110.56,3,Spring,Gymnasium,Cloudy,Low,Evening,Off,Regular_Class,Normal,78.4,49.7,0.8,29.76,,2486.5,399.1
13,292.0,22.8,46.0,3,233.29,6,Summer,Cafeteria,Cloudy,Medium,Afternoon,,Exam,Normal,67.4,36.5,778.1,,7.27,2987.2,554.1
18,0.0,32.39,45.0,3,178.26,5,Spring,Auditorium,Sunny,Low,Evening,Ventilation,Regular_Class,Scheduled_Check,90.1,31.3,992.8,10.16,0.54,765.4,362.3
12,29.0,25.4,43.0,2,181.71,10,Fall,Classroom,Cloudy,Low,Afternoon,,Regular_Class,Post_Maintenance,93.5,26.0,339.6,13.65,0.29,352.4,398.7
7,,31.02,46.0,6,389.82,3,Spring,Gymnasium,Rainy,Full,Morning,Ventilation,Regular_Class,Post_Maintenance,56.5,11.1,245.9,19.74,11.08,2556.2,668.9
23,452.0,30.72,17.0,7,248.98,10,Fall,Library,Partly_Cloudy,High,Evening,Ventilation,Workshop,Post_Maintenance,60.6,47.8,4.8,15.76,10.82,2207.2,630.7
7,448.0,,50.0,5,379.17,9,Fall,Cafeteria,Foggy,High,Morning,Cooling,Regular_Class,Normal,34.4,38.1,450.0,27.36,1.68,2114.1,
15,,20.13,49.0,7,247.89,10,Fall,Auditorium,,,Afternoon,Heating,Holiday,,84.7,19.8,715.9,18.97,0.37,2557.1,468.6
21,284.0,33.44,,5,214.08,6,Summer,Cafeteria,Cloudy,Medium,Evening,Cooling,Regular_Class,Post_Maintenance,80.6,12.3,5.9,23.28,1.06,1466.1,546.2
20,387.0,37.09,15.0,1,291.1,5,Spring,Library,Foggy,High,Evening,Ventilation,Regular_Class,Normal,44.6,42.7,8.1,28.05,11.91,,594.6
12,342.0,38.06,2.0,1,203.4,2,Winter,Classroom,Cloudy,High,Afternoon,Heating,Regular_Class,Scheduled_Check,77.1,39.0,572.6,16.99,10.14,2967.9,594.3
6,445.0,23.36,48.0,4,284.18,4,Spring,Gymnasium,Partly_Cloudy,High,Morning,,Regular_Class,Normal,84.2,6.6,773.5,23.97,10.26,1780.3,613.1
11,375.0,27.2,37.0,6,290.97,12,Winter,Cafeteria,Sunny,High,Morning,Ventilation,Workshop,Post_Maintenance,54.4,17.0,444.1,1.31,5.13,1077.1,568.4
8,366.0,35.53,36.0,2,258.65,1,Winter,Gymnasium,Windy,High,Morning,,Regular_Class,Normal,65.2,39.4,355.6,20.38,0.1,112.9,584.3
8,408.0,34.35,34.0,4,330.88,10,Fall,Cafeteria,Cloudy,High,Morning,Ventilation,Regular_Class,Normal,67.2,36.6,657.9,10.58,11.67,2263.3,593.2
19,381.0,21.09,12.0,7,246.7,2,Winter,,Cloudy,High,Evening,Heating,Exam,Normal,74.6,?,19.6,25.37,6.52,1830.2,615.3
8,245.0,34.04,,2,238.33,12,Winter,Auditorium,Sunny,Medium,Morning,Ventilation,Sports_Event,Under_Maintenance,45.3,28.4,353.7,10.71,1.37,2646.2,507.6
18,339.0,89.24686147722345,38.0,7,259.93,3,Spring,Gymnasium,Windy,High,Evening,Heating,Seminar,Scheduled_Check,47.0,36.5,576.5,27.25,11.68,1640.8,576.3
20,,22.75,49.0,4,303.68,12,Winter,,Partly_Cloudy,High,Evening,Cooling,Regular_Class,Normal,47.7,45.2,16.7,21.82,,1562.8,625.7
8,254.0,39.76,50.0,7,257.09,7,Summer,Office,Windy,Medium,Morning,Cooling,Workshop,Post_Maintenance,,31.8,629.2,5.98,12.9,392.0,500.8
15,310.0,21.66,54.0,7,285.25,5,Spring,Office,Foggy,High,Afternoon,Ventilation,Workshop,Post_Maintenance,80.5,6.3,849.9,2.62,5.44,1042.7,562.3
13,104.0,30.19,55.0,1,206.06,1,Winter,Library,Partly_Cloudy,Medium,Afternoon,Cooling,Holiday,Normal,61.9,1.5,,8.63,10.1,2582.5,477.4
21,98.0,22.52,54.0,3,231.77,2,Winter,Cafeteria,Sunny,Low,Evening,Cooling,No_Event,Normal,69.3,29.4,16.3,3.92,14.56,1220.8,414.5
2,264.0,25.21,35.0,2,233.39,8,Summer,Library,Sunny,,Night,Heating,Seminar,,66.8,36.3,5.5,26.93,13.32,702.3,502.1
23,164.0,17.26,45.0,1,215.51,1,Winter,Laboratory,Cloudy,Medium,Evening,Cooling,Regular_Class,Post_Maintenance,63.6,44.7,2.5,20.65,13.38,715.8,502.5
23,583.0,27.2,13.0,5,291.63,6,Summer,Auditorium,Cloudy,Full,Evening,Off,No_Event,Normal,82.3,8.8,17.2,25.51,9.44,1829.1,695.3
2,146.0,22.75,29.0,7,173.62,11,Fall,Cafeteria,Sunny,Medium,Night,Ventilation,Holiday,Normal,,12.1,2.6,28.64,12.35,,474.4
18,189.0,,48.0,3,215.22,8,Summer,Office,Foggy,Medium,Evening,Heating,Sports_Event,Under_Maintenance,52.4,6.3,990.8,29.97,14.83,2961.0,497.8
23,64.0,17.74,54.0,2,208.06,8,Summer,,Sunny,Low,Evening,Cooling,Workshop,Normal,73.9,19.6,1.5,1.08,6.06,717.6,473.8
7,333.0,,21.0,1,177.71,7,Summer,Library,Sunny,High,Morning,Ventilation,Sports_Event,Normal,69.8,5.6,619.0,27.7,13.34,1718.2,578.5
17,559.0,32.42,37.0,1,302.22,12,Winter,Gymnasium,Rainy,Full,Afternoon,Heating,Regular_Class,Post_Maintenance,65.7,10.3,213.9,11.07,2.51,2919.1,702.3
19,65.0,18.7,2.0,5,48.24,10,Fall,Auditorium,Cloudy,,Evening,Ventilation,Regular_Class,Normal,59.6,44.0,15.6,20.83,4.33,,480.9
14,583.0,27.99,18.0,6,309.77,1,Winter,Auditorium,Stormy,Full,Afternoon,Ventilation,Exam,Normal,65.5,7.4,111.4,26.73,0.2,2501.5,677.7
15,4.0,18.89,11.0,3,78.32,12,Winter,,Rainy,Low,Afternoon,Cooling,Exam,Post_Maintenance,86.7,27.8,497.7,12.55,5.71,166.3,415.3
18,548.0,34.32,40.0,2,317.84,9,Fall,Auditorium,Sunny,Full,Evening,Ventilation,Regular_Class,Normal,,3.2,306.4,10.71,13.46,342.0,671.6
15,45.0,32.79,18.0,1,156.27,2,Winter,Cafeteria,Windy,Low,Afternoon,Heating,Regular_Class,Normal,57.3,,603.7,24.36,7.49,2908.6,464.3
21,271.0,105.83040078665734,50.0,5,306.29,2,Winter,,Windy,Medium,Evening,Ventilation,Seminar,,83.7,21.6,4.0,24.98,4.07,662.1,572.8
13,69.0,22.66,26.0,2,187.97,10,Fall,Office,Sunny,Low,Afternoon,Cooling,Exam,Post_Maintenance,54.1,4.4,563.9,15.94,13.11,812.1,426.9
15,212.0,26.47,57.0,5,284.99,9,Fall,Laboratory,Sunny,Medium,Afternoon,Auto,Holiday,Normal,42.0,39.2,,13.72,14.71,1234.2,579.7
21,345.0,22.42,6.0,6,206.68,5,Spring,Library,Cloudy,High,Evening,Ventilation,Workshop,Post_Maintenance,81.6,11.6,11.4,20.66,4.94,940.1,
17,591.0,95.37290304497769,,6,232.37,12,Winter,Library,Partly_Cloudy,Full,Afternoon,Ventilation,Regular_Class,Under_Maintenance,48.0,23.1,560.5,25.77,7.48,2974.1,714.7
6,438.0,39.86,7.0,1,272.63,11,Fall,Auditorium,Partly_Cloudy,High,Morning,,No_Event,Normal,38.7,45.7,267.8,9.16,14.99,560.1,
1,80.0,39.21,32.0,2,201.67,4,Spring,Laboratory,Cloudy,,Night,Ventilation,Holiday,Post_Maintenance,72.6,8.3,14.8,24.46,2.87,2933.8,387.9
5,137.0,28.89,44.0,4,230.15,3,Spring,Laboratory,Windy,Medium,Night,Off,Sports_Event,Normal,39.0,0.7,19.4,27.3,8.22,,
16,,21.17,30.0,5,307.16,1,Winter,Library,,Full,Afternoon,Cooling,Regular_Class,Scheduled_Check,31.5,49.6,188.9,11.46,8.42,366.3,622.0
1,,33.0,3.0,4,156.24,1,Winter,Office,Cloudy,Medium,Night,Ventilation,Regular_Class,Normal,57.8,1.0,18.5,12.91,2.31,1755.8,527.6
23,183.0,18.98,35.0,1,206.89,8,Summer,Auditorium,Cloudy,Medium,Evening,Ventilation,Holiday,Normal,58.2,N/A,8.6,29.21,1.61,1057.7,
16,,36.06,,4,209.31,4,Spring,,Cloudy,Medium,Afternoon,Heating,Exam,Normal,47.7,33.5,700.0,24.27,,417.3,443.0
20,,39.72,39.0,2,219.91,10,Fall,Auditorium,Partly_Cloudy,Medium,Evening,Ventilation,No_Event,Post_Maintenance,76.0,10.2,0.1,8.38,6.82,2115.6,
14,83.0,28.72,18.0,6,135.68,6,Summer,Auditorium,Stormy,Low,Afternoon,Ventilation,Regular_Class,Normal,78.4,17.6,792.9,10.05,6.82,1446.1,435.8
23,67.0,31.92,27.0,1,161.49,11,Fall,Cafeteria,Sunny,Low,Evening,Auto,Holiday,,66.7,25.0,18.2,22.76,14.18,2980.5,416.8
23,224.0,24.6,42.0,6,267.37,6,Summer,Classroom,Sunny,Medium,Evening,,Regular_Class,Normal,83.5,2.7,,17.61,11.54,236.8,513.4
23,395.0,35.93,58.0,5,334.85,10,Fall,Auditorium,Sunny,High,Evening,Cooling,Seminar,Under_Maintenance,88.2,33.9,4.7,29.06,8.76,2811.9,623.1
21,227.0,35.17,45.0,2,224.26,10,Fall,Gymnasium,Sunny,Medium,Evening,Cooling,Seminar,Normal,36.5,18.1,17.5,13.19,5.86,1105.3,475.7
5,,22.88,33.0,5,231.61,5,Spring,Cafeteria,Partly_Cloudy,,Night,Heating,Sports_Event,Normal,36.1,15.2,17.2,0.99,5.79,416.2,546.5
2,50.0,38.85,29.0,5,140.55,2,Winter,Gymnasium,Partly_Cloudy,Low,Night,Heating,No_Event,Normal,57.0,14.0,17.4,2.66,2.09,356.5,448.0
21,484.0,23.81,27.0,7,270.92,6,Summer,Auditorium,Sunny,High,Evening,,Regular_Class,Under_Maintenance,76.1,0.4,4.4,11.05,10.71,2319.3,682.9
17,248.0,31.57,50.0,7,275.26,4,Spring,Laboratory,Rainy,Medium,Afternoon,Heating,Holiday,Normal,44.9,25.4,,24.24,9.15,,486.5
17,472.0,25.97,59.0,2,361.11,9,Fall,Classroom,Cloudy,High,Afternoon,Auto,Regular_Class,Normal,82.4,5.4,421.8,23.73,9.45,2938.6,595.0
5,59.0,36.2,50.0,3,228.2,7,Summer,,Windy,Low,Night,Cooling,Exam,Normal,50.6,9.4,16.7,5.67,8.02,988.5,498.9
14,51.0,25.87,45.0,4,187.63,8,Summer,Laboratory,Rainy,Low,Afternoon,Heating,Exam,Normal,74.5,12.3,793.1,1.85,2.21,1060.1,381.6
9,222.0,24.48,39.0,1,229.14,3,Spring,Classroom,Cloudy,Medium,Morning,Heating,Regular_Class,Normal,68.1,35.9,786.5,15.74,4.22,2946.4,509.2
20,1497.0,29.66,54.0,6,890.56,11,Fall,Classroom,Stormy,Full,Evening,Off,Sports_Event,Normal,51.1,8.6,2.7,0.5,5.84,1192.5,
11,52.0,32.07,26.0,4,122.14,9,Fall,Auditorium,Cloudy,Low,Morning,Auto,Workshop,Scheduled_Check,78.0,14.9,563.9,21.14,12.09,928.1,
16,455.0,20.68,,1,288.66,9,Fall,Classroom,Foggy,High,Afternoon,Auto,Workshop,Post_Maintenance,69.9,7.0,487.1,4.48,4.87,611.7,665.8
19,492.0,15.19,31.0,2,328.62,12,Winter,,,High,Evening,Ventilation,Regular_Class,Post_Maintenance,76.2,31.8,14.9,0.43,14.95,2389.2,650.7
7,4.0,15.83,3.0,7,78.78,6,Summer,Office,Sunny,Low,Morning,Ventilation,Regular_Class,Scheduled_Check,91.8,32.7,256.1,10.18,1.98,2960.3,435.8
9,,15.13,29.0,7,113.04,12,Winter,Auditorium,Partly_Cloudy,,Morning,Cooling,Regular_Class,Normal,43.4,18.9,888.8,,2.04,2175.0,456.4
18,72.0,27.16,39.0,5,176.8,3,Spring,Auditorium,Sunny,Low,Evening,Heating,Exam,Normal,60.2,25.0,954.6,6.4,5.64,1260.6,414.4
23,212.0,28.14,19.0,7,196.46,12,Winter,Laboratory,Cloudy,Medium,Evening,Ventilation,Seminar,Post_Maintenance,73.4,49.3,8.3,13.78,10.5,,506.7
0,414.0,33.15,18.0,7,286.47,11,Fall,Library,Sunny,High,Night,Cooling,Workshop,Normal,84.0,48.9,19.7,12.56,12.98,1313.8,642.9
22,121.0,20.73,14.0,1,125.1,12,Winter,Gymnasium,Rainy,Medium,Evening,Heating,Regular_Class,Normal,31.1,3.0,8.7,13.64,6.14,325.8,433.5
12,307.0,18.05,38.0,4,249.87,10,Fall,Classroom,,High,Afternoon,Ventilation,Seminar,Normal,92.2,8.1,632.1,22.67,11.66,1196.6,556.6
14,,29.35,17.0,1,182.78,5,Spring,Library,Cloudy,Medium,Afternoon,Off,No_Event,Scheduled_Check,72.0,40.3,826.6,,1.91,2125.9,512.1
14,41.0,29.44,31.0,1,121.45,1,Winter,Classroom,Rainy,Low,Afternoon,Cooling,No_Event,Normal,94.8,25.2,429.4,15.52,,814.6,398.8
13,267.0,19.99,27.0,3,220.69,7,Summer,Cafeteria,Rainy,Medium,Afternoon,Auto,Workshop,,49.4,5.4,819.0,26.72,13.71,,503.2
10,461.0,26.33,11.0,6,231.84,2,Winter,Library,Cloudy,High,Morning,Cooling,Regular_Class,Normal,70.7,9.1,592.3,2.14,13.26,1344.4,654.7
5,,16.71,13.0,2,80.25,7,Summer,Cafeteria,Rainy,Low,Night,Heating,Regular_Class,Scheduled_Check,84.6,49.7,18.5,15.02,3.32,482.5,438.6
22,166.0,18.24,23.0,4,194.75,8,Summer,Library,Sunny,Medium,Evening,Off,Seminar,Scheduled_Check,88.0,46.3,4.2,25.49,2.23,1194.5,470.9
7,117.0,19.59,25.0,3,166.8,6,Summer,Library,Stormy,Medium,Morning,Heating,Regular_Class,Normal,42.4,11.8,830.6,29.09,7.99,178.7,475.0
2,88.0,33.17,2.0,6,147.82,4,Spring,Cafeteria,Windy,Low,Night,Heating,Regular_Class,Normal,46.1,35.9,7.1,25.47,0.37,582.9,453.0
5,28.0,,50.0,2,157.23,7,Summer,Library,Cloudy,Low,Night,Ventilation,Regular_Class,Under_Maintenance,64.7,,16.6,16.35,0.33,1062.9,420.2
0,0.0,22.35,52.0,2,160.67,2,Winter,Library,Stormy,Low,Night,Off,Holiday,Normal,79.2,,4.2,3.28,0.04,2850.0,414.0
20,42.0,15.94,41.0,1,119.38,5,Spring,Cafeteria,Windy,Low,Evening,Heating,Workshop,Normal,,28.6,15.0,22.23,9.23,1625.7,420.4
7,,,25.0,4,279.26,4,Spring,Cafeteria,Rainy,,Morning,Heating,Holiday,Normal,32.0,12.7,916.6,25.16,9.96,913.8,610.8
23,304.0,30.07,47.0,7,294.12,7,Summer,Classroom,Sunny,High,Evening,Auto,Workshop,Scheduled_Check,80.8,16.3,17.7,21.97,,1971.5,539.0
0,109.0,28.44,48.0,1,208.88,3,Spring,Classroom,Partly_Cloudy,Medium,Night,Heating,Sports_Event,Normal,89.7,24.8,10.0,19.39,10.58,,406.2
23,186.0,18.47,6.0,7,157.19,7,Summer,Gymnasium,Sunny,Medium,Evening,Auto,Holiday,Normal,80.3,20.6,8.6,6.46,11.45,2659.3,
20,234.0,39.26,41.0,2,288.6,2,Winter,Laboratory,Rainy,,Evening,Auto,Regular_Class,Normal,36.6,19.2,14.5,15.83,10.94,353.3,530.2
18,595.0,32.59,0.0,3,267.16,11,Fall,Classroom,Cloudy,Full,Evening,Auto,Exam,Normal,67.2,19.0,214.5,5.7,1.22,2727.5,711.5
21,31.0,25.18,41.0,7,180.69,6,Summer,Gymnasium,,Low,Evening,Cooling,Seminar,Normal,32.1,7.1,13.7,8.37,6.24,1847.5,417.2
10,444.0,34.86,53.0,2,378.95,8,Summer,Gymnasium,,High,Morning,Off,Holiday,Normal,71.2,11.6,344.7,7.88,3.66,1632.2,577.1
17,329.0,,30.0,5,250.26,6,Summer,Gymnasium,Stormy,High,Afternoon,Heating,Sports_Event,Normal,74.3,35.8,556.6,21.84,5.81,1986.5,532.3
9,95.0,28.38,11.0,7,118.4,6,Summer,,Foggy,Low,Morning,Cooling,Regular_Class,Scheduled_Check,30.3,21.8,736.7,8.75,4.85,1259.5,413.3
5,159.0,34.1,35.0,1,201.2,2,Winter,Library,Windy,Medium,Night,Ventilation,No_Event,Normal,92.2,20.6,19.6,2.19,9.78,1830.0,493.7
19,52.0,20.91,58.0,5,257.79,10,Fall,Office,Windy,,Evening,Off,Regular_Class,Under_Maintenance,55.5,25.5,17.3,8.18,0.58,2621.6,477.5
0,4650.0,17.2,46.0,5,-189.3747296279176,10,Fall,Auditorium,,High,Night,Ventilation,Sports_Event,Normal,39.9,36.0,1.3,10.51,11.87,687.4,578.5
17,,30.91,0.0,1,156.27,2,Winter,Gymnasium,Partly_Cloudy,Medium,Afternoon,Cooling,Exam,Normal,32.4,19.7,226.2,7.51,1.99,1377.0,526.6
15,320.0,32.93,13.0,5,241.21,12,Winter,Auditorium,Partly_Cloudy,High,Afternoon,Cooling,Holiday,Scheduled_Check,40.4,33.2,492.9,2.65,5.41,325.6,556.1
16,,17.2,,6,245.76,7,Summer,Classroom,Cloudy,High,Afternoon,Ventilation,Regular_Class,Normal,71.1,14.3,851.5,22.72,10.64,1482.5,
10,280.0,,49.0,7,283.85,7,Summer,Classroom,Cloudy,Medium,Morning,Heating,Exam,Under_Maintenance,33.2,36.5,377.2,13.27,1.55,1456.6,562.7
18,469.0,28.63,25.0,7,285.63,10,Fall,Classroom,Sunny,High,Evening,Ventilation,No_Event,Normal,64.6,2.8,652.2,1.21,2.42,2181.9,600.5
14,358.0,34.31,16.0,7,260.9,10,Fall,Laboratory,Sunny,High,Afternoon,Heating,Holiday,Normal,32.4,1.1,816.5,,4.59,327.1,516.7
8,547.0,29.64,5.0,5,264.3,9,Fall,Cafeteria,Cloudy,Full,Morning,Cooling,Exam,Under_Maintenance,83.1,45.4,663.7,25.43,4.22,1392.6,679.6
6,,28.03,33.0,4,234.91,2,Winter,Auditorium,Sunny,Medium,Morning,Heating,Regular_Class,Normal,42.2,23.7,563.3,27.48,6.78,2585.9,538.4
8,228.0,N/A,24.0,1,205.43,2,Winter,,Sunny,Medium,Morning,Heating,Workshop,Normal,90.7,37.2,745.6,5.37,6.52,845.0,527.6
18,294.0,29.21,13.0,3,194.15,6,Summer,,Sunny,Medium,Evening,Ventilation,No_Event,Normal,48.4,37.6,826.7,12.71,9.88,2055.4,571.8
11,7.0,28.79,,5,145.34,4,Spring,Office,Partly_Cloudy,Low,Morning,Cooling,Regular_Class,Normal,79.8,,172.0,3.95,1.92,2041.2,386.3
2,335.0,21.6,27.0,6,269.95,12,Winter,Laboratory,Windy,,Night,Heating,Regular_Class,Normal,55.9,44.9,3.5,,,2950.8,592.4
1,68.0,34.99,45.0,7,143.92,12,Winter,Auditorium,Partly_Cloudy,Low,Night,Auto,Regular_Class,Under_Maintenance,67.6,31.0,7.6,27.78,11.18,943.5,399.3
18,327.0,24.81,41.0,7,250.89,10,Fall,Cafeteria,Cloudy,High,Evening,Ventilation,Exam,Under_Maintenance,44.8,33.2,259.0,20.35,0.46,2124.0,
9,530.0,34.3,12.0,2,283.39,10,Fall,Office,Windy,Full,Morning,Cooling,Workshop,Normal,,6.6,178.3,26.04,14.73,1904.8,701.7
7,372.0,32.85,26.0,5,272.0,9,Fall,Auditorium,Partly_Cloudy,High,Morning,Auto,Seminar,Under_Maintenance,70.0,37.3,521.9,4.33,5.65,200.6,613.5
8,414.0,38.88,25.0,4,274.86,9,Fall,Cafeteria,Sunny,High,Morning,Cooling,Workshop,Normal,78.6,10.3,234.0,0.44,5.31,208.1,621.0
17,207.0,28.91,21.0,1,193.44,6,Summer,Laboratory,Partly_Cloudy,Medium,Afternoon,Auto,Regular_Class,Under_Maintenance,45.5,9.8,787.2,16.54,1.34,1277.2,488.6
0,216.0,20.04,33.0,1,217.97,3,Spring,Laboratory,,Medium,Night,Ventilation,Exam,Normal,31.5,42.1,11.3,16.16,3.56,872.8,477.8
14,252.0,20.83,22.0,3,218.81,12,Winter,Office,Windy,,Afternoon,Ventilation,Regular_Class,Normal,35.1,34.0,804.1,19.89,8.85,1327.4,531.4
16,241.0,25.24,36.0,1,241.74,7,Summer,Library,Cloudy,Medium,Afternoon,Auto,Regular_Class,Normal,55.9,4.4,858.5,,10.26,2043.9,569.8
9,205.0,35.16,51.0,6,263.15,9,Fall,Cafeteria,Rainy,Medium,Morning,Ventilation,Workshop,Normal,48.9,7.4,210.4,27.17,2.38,483.8,484.9
0,458.0,29.52,42.0,1,380.67,4,Spring,Gymnasium,Rainy,High,Night,Auto,Sports_Event,Normal,83.6,17.2,14.3,9.08,6.02,,593.3
10,208.0,19.91,54.0,5,255.45,12,Winter,,Sunny,Medium,Morning,Auto,Workshop,Under_Maintenance,73.4,1.8,172.3,25.36,10.02,548.5,
9,79.0,23.35,54.0,2,225.19,7,Summer,Auditorium,Sunny,,Morning,Heating,Holiday,Normal,86.1,44.2,187.3,1.26,7.38,293.6,520.6
14,123.0,17.05,15.0,5,847.0664579485033,6,Summer,Laboratory,Sunny,Medium,Afternoon,Cooling,Regular_Class,Normal,82.3,37.5,705.5,20.44,8.21,1456.6,466.4
